OPE ID,School,academic_year,State,Zip Code,School Type,dl_sub_rec,dl_sub_#loans_disbursed,dl_sub_$loans_disbursed,dl_unsub_underg_rec,dl_unsub_underg#loans_disbursed,dl_unsub_underg$loans_disbursed,dl_unsub_grad_rec,dl_unsub_grad#loans_disbursed,dl_unsub_grad$loans_disbursed,dl_parentplus_rec,dl_parentplus#loans_disbursed,dl_parentplus$loans_disbursed,dl_gradplus_rec,dl_gradplus#loans_disbursed,dl_gradplus$loans_disbursed
731600,WESTERN IOWA TECH COMMUNITY COLLEGE,2020-2021,IA,511061997,Public,936,1736,2501866,1018,2077,4053991,-,-, -,24,57,143718,-,-, -
735000,ANOKA TECHNICAL COLLEGE,2020-2021,MN,553031590,Public,476,792,1398407,592,1022,2804530,-,-, -,4,8,22260,-,-, -
737500,ISLAND DRAFTING & TECHNICAL INSTITUTE,2020-2021,NY,117012704,Proprietary,23,76,136973,24,78,126208,-,-, -,3,12,48903,-,-, -
738700,LONG ISLAND BEAUTY SCHOOL,2020-2021,NY,117884346,Proprietary,70,114,193858,80,133,265030,-,-, -,3,5,17129,-,-, -
738800,LONG ISLAND BEAUTY SCHOOL,2020-2021,NY,115503704,Proprietary,59,103,148350,70,126,289893,-,-, -,-,-, -,-,-, -
739400,BERKELEY COLLEGE,2020-2021,NY,100174604,Proprietary,1700,3589,5959844,1658,4079,7563935,-,-, -,90,192,702534,-,-, -
740100,MANDL SCHOOL,2020-2021,NY,100195516,Proprietary,572,1315,2202299,558,1301,2969061,-,-, -,38,87,455925,-,-, -
743700,PITTSBURGH TECHNICAL COLLEGE,2020-2021,PA,150713205,Private-Nonprofit,1410,4348,5570355,1443,4853,5553912,-,-, -,351,1032,4433770,-,-, -
744700,DEL-MAR-VA BEAUTY ACADEMY,2020-2021,MD,218046952,Proprietary,31,63,104716,32,66,143234,-,-, -,-,-, -,-,-, -
745900,PAIER COLLEGE OF ART,2020-2021,CT,065143902,Proprietary,88,164,322127,90,162,275081,-,-, -,17,40,140858,-,-, -
746500,AMERICAN ACADEMY OF DRAMATIC ARTS,2020-2021,NY,100167089,Private-Nonprofit,127,235,473000,151,293,465094,-,-, -,67,142,1927422,-,-, -
746600,LIM COLLEGE,2020-2021,NY,100225268,Proprietary,818,1587,3689717,857,1659,3152145,237,498,4845816,277,559,7123657,76,154,1191547
746800,SCHOOL OF VISUAL ARTS,2020-2021,NY,100103994,Proprietary,819,1575,3704184,872,1677,2656651,112,236,2195412,280,542,9160838,55,110,1876415
746900,HUSSIAN COLLEGE,2020-2021,PA,191304148,Proprietary,1316,3156,4225962,1446,3786,5746134,-,-, -,137,276,3361266,-,-, -
747300,CHOFFIN CAREER & TECHNICAL CENTER,2020-2021,OH,445031628,Public,25,48,78807,39,73,162957,-,-, -,2,4,13000,-,-, -
750200,BERKELEY COLLEGE,2020-2021,NJ,074243367,Proprietary,1880,3878,6350375,1874,4150,8201450,149,430,1549072,86,178,748963,-,-, -
751800,APEX TECHNICAL SCHOOL,2020-2021,NY,111014602,Proprietary,754,1433,2093205,821,1564,3213263,-,-, -,134,250,1020688,-,-, -
752200,CONTINENTAL SCHOOL OF BEAUTY CULTURE,2020-2021,NY,146233231,Proprietary,283,456,544800,349,577,1209571,-,-, -,31,57,118339,-,-, -
752900,CHESTER COUNTY INTERMEDIATE UNIT PRACTICAL NURSING PROGRAM,2020-2021,PA,193353043,Public,75,163,288480,84,192,475802,-,-, -,2,4,10042,-,-, -
753100,ACADEMY OF ART UNIVERSITY,2020-2021,CA,941053410,Proprietary,4028,6293,13769950,3984,6541,16994116,1290,2144,21445033,836,1648,20484619,578,1112,10653359
753200,FINGER LAKES COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,2020-2021,NY,144248395,Public,1367,2457,4028919,1373,2447,5427397,-,-, -,38,77,280570,-,-, -
753600,COSUMNES RIVER COLLEGE,2020-2021,CA,958235799,Public,373,688,1232264,343,636,1547202,-,-, -,-,-, -,-,-, -
754000,MISSOURI BAPTIST UNIVERSITY,2020-2021,MO,631418698,Private-Nonprofit,956,1706,3900114,1113,2118,4716885,511,1163,6699995,160,317,2139801,27,53,181173
754400,APPALACHIAN BIBLE COLLEGE,2020-2021,WV,258809554,Private-Nonprofit,43,78,165965,36,64,105259,-,-, -,1,2,10087,-,-, -
754900,COYNE COLLEGE,2020-2021,IL,606023302,Proprietary,178,866,463922,203,1033,798123,-,-, -,21,111,130166,-,-, -
755500,LAKES REGION COMMUNITY COLLEGE,2020-2021,NH,032461326,Public,212,416,658571,217,451,874944,-,-, -,8,17,69500,-,-, -
756000,RIVER VALLEY COMMUNITY COLLEGE,2020-2021,NH,037439707,Public,246,467,717224,247,478,1147602,-,-, -,2,4,13250,-,-, -
757000,HELENA COLLEGE UNIVERSITY OF MONTANA,2020-2021,MT,596013098,Public,268,865,896726,261,906,1187439,-,-, -,16,51,140736,-,-, -
757200,AMERICAN MUSICAL & DRAMATIC ACADEMY,2020-2021,NY,100232106,Private-Nonprofit,1241,2566,5583882,1299,2744,3631132,4,8,82000,900,2075,35354073,1,2,10921
757300,EMPIRE BEAUTY SCHOOL,2020-2021,NY,111034028,Proprietary,862,1517,2176089,875,1639,3376576,-,-, -,142,277,846217,-,-, -
758200,AIMS COMMUNITY COLLEGE,2020-2021,CO,806343002,Public,360,702,1110470,359,724,1308602,-,-, -,10,22,140732,-,-, -
758800,CAPRI COLLEGE,2020-2021,IA,520040873,Proprietary,97,217,299632,90,205,338039,-,-, -,8,15,39316,-,-, -
759300,PARISIAN BEAUTY ACADEMY PAUL MITCHELL PARTNER SCHOOL,2020-2021,NJ,076015509,Proprietary,345,699,863791,381,791,1246248,-,-, -,66,123,573370,-,-, -
759800,HOCKING TECHNICAL COLLEGE,2020-2021,OH,457649582,Public,951,3118,2714785,1081,3549,3619251,-,-, -,141,448,1175156,-,-, -
760000,INTERNATIONAL BEAUTY SCHOOL,2020-2021,WV,254013231,Proprietary,109,228,353270,130,274,525884,-,-, -,4,8,24000,-,-, -
760700,CONCORDE CAREER COLLEGE,2020-2021,CA,916063134,Proprietary,572,1671,2239326,600,1744,3371347,-,-, -,94,273,1003489,-,-, -
761100,EQ SCHOOL OF HAIR DESIGN,2020-2021,IA,515017541,Proprietary,50,104,142566,35,72,86323,-,-, -,3,5,8175,-,-, -
761700,CARNEGIE INSTITUTE,2020-2021,MI,480831159,Proprietary,88,272,292986,84,246,402256,-,-, -,1,3,10736,-,-, -
763200,UNIVERSITY OF BRISTOL,2020-2021,,BS8 1QU,Foreign-Private,14,28,55600,13,26,37900,38,97,716302,9,19,340381,29,73,775922
763500,CAPITAL COMMUNITY COLLEGE,2020-2021,CT,061031207,Public,86,166,251593,110,208,427782,-,-, -,-,-, -,-,-, -
764000,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,2020-2021,NC,283030236,Public,2155,9837,6357230,1935,9384,7489926,-,-, -,1,6,3746,-,-, -
764400,LAKE LAND COLLEGE,2020-2021,IL,619389366,Public,181,396,473961,199,458,577616,-,-, -,4,7,24780,-,-, -
764900,ROCKY MOUNTAIN COLLEGE OF ART + DESIGN,2020-2021,CO,802141433,Proprietary,1389,3209,5824953,1482,3324,7886621,6,16,88871,240,577,2737965,-,-, -
765900,LA' JAMES COLLEGE OF HAIRSTYLING,2020-2021,IA,504013308,Proprietary,48,96,148707,55,124,189726,-,-, -,6,12,49500,-,-, -
766900,SOUTHWEST WISCONSIN TECHNICAL COLLEGE,2020-2021,WI,538099778,Public,433,1374,1193086,259,854,930947,-,-, -,2,3,7800,-,-, -
767800,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,2020-2021,OK,741155800,Proprietary,480,1423,2149337,513,1546,2779673,-,-, -,117,347,2813204,-,-, -
767900,YORK UNIVERSITY,2020-2021,,M3J 1P3,Foreign-Private,22,36,99718,28,47,146584,5,10,98536,5,8,83560,3,5,93869
768400,KISHWAUKEE COLLEGE,2020-2021,IL,601509699,Public,168,381,481020,182,406,606670,-,-, -,3,5,22067,-,-, -
768600,SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY,2020-2021,LA,711074795,Public,1405,2509,4105441,1385,2724,3185449,-,-, -,63,125,447359,-,-, -
769000,KANKAKEE COMMUNITY COLLEGE,2020-2021,IL,609016505,Public,80,182,208912,123,279,404242,-,-, -,7,15,28039,-,-, -
769100,MCHENRY COUNTY COLLEGE,2020-2021,IL,600122761,Public,136,249,361749,187,345,617593,-,-, -,7,11,37634,-,-, -
769200,MORAINE VALLEY COMMUNITY COLLEGE,2020-2021,IL,604650937,Public,334,623,886446,442,823,1496505,-,-, -,16,34,117255,-,-, -
769400,COLLEGE OF LAKE COUNTY,2020-2021,IL,600301198,Public,171,357,524815,225,520,829910,-,-, -,8,18,52085,-,-, -
770500,ROYAL COLLEGE OF SURGEONS IN IRELAND,2020-2021,,2,Foreign-Private,5,10,20500,5,10,10000,81,160,1643554,6,16,462500,75,167,5059396
771300,SKYLINE COLLEGE,2020-2021,CA,940661698,Public,31,67,95108,33,72,140086,-,-, -,1,2,11355,-,-, -
771700,CAPRI COLLEGE,2020-2021,IA,528072622,Proprietary,121,271,359449,105,233,382260,-,-, -,18,40,58345,-,-, -
772900,COUNTY COLLEGE OF MORRIS,2020-2021,NJ,078692086,Public,682,1089,1979222,720,1172,2318371,-,-, -,30,44,145210,-,-, -
773000,ROWAN COLLEGE AT BURLINGTON COUNTY,2020-2021,NJ,080549416,Public,566,871,1616348,720,1149,2438381,-,-, -,26,43,180869,-,-, -
773100,RARITAN VALLEY COMMUNITY COLLEGE,2020-2021,NJ,088761265,Public,265,422,807984,352,618,1368652,-,-, -,12,21,65525,-,-, -
773800,SOUTHERN ARKANSAS UNIVERSITY TECH,2020-2021,AR,717011900,Public,154,297,426376,100,194,219216,-,-, -,-,-, -,-,-, -
776400,SOUTHEAST TECHNICAL COLLEGE,2020-2021,SD,571071301,Public,1102,1827,3324959,1239,2146,4917832,-,-, -,38,63,291667,-,-, -
777900,LANSDALE SCHOOL OF BUSINESS,2020-2021,PA,194544114,Proprietary,127,251,376410,116,211,420605,-,-, -,2,4,10500,-,-, -
778000,NEW CASTLE SCHOOL OF TRADES,2020-2021,PA,161018739,Proprietary,426,1291,1520563,394,1133,1266782,-,-, -,32,111,275057,-,-, -
778300,MIDDLE TENNESSEE SCHOOL OF ANESTHESIA,2020-2021,TN,371150417,Private-Nonprofit,-,-, -,-,-, -,174,507,3528629,-,-, -,151,453,6357878
783900,TRIANGLE TECH,2020-2021,PA,152143897,Proprietary,144,305,558247,149,314,740256,-,-, -,34,64,327630,-,-, -
784500,NEW ENGLAND INSTITUTE OF TECHNOLOGY,2020-2021,RI,028181205,Private-Nonprofit,1656,4238,6087323,1757,4566,6683087,144,415,2714807,204,510,3101995,18,44,225867
787000,HILLSBOROUGH COMMUNITY COLLEGE,2020-2021,FL,336063572,Public,4202,7340,11879316,4309,7742,15833554,-,-, -,31,57,213226,-,-, -
787100,GEORGE C. WALLACE STATE COMMUNITY COLLEGE-MAIN CAMPUS,2020-2021,AL,350772000,Public,1012,1827,3018015,1039,1940,4330553,-,-, -,20,43,167261,-,-, -
787400,UNIVERSITY OF CALGARY,2020-2021,,T2N 1N4,Foreign-Private,12,22,61000,12,23,51000,10,20,131504,7,16,135783,4,10,82059
788100,AMERICAN UNIVERSITY OF PARIS,2020-2021,,75007,Foreign-Private,111,191,476150,135,236,486767,57,120,1056961,89,174,2849450,37,102,811797
789300,FLAGLER COLLEGE,2020-2021,FL,320854342,Private-Nonprofit,1163,2252,4879279,1334,2681,4903489,7,11,71700,268,520,3912587,1,2,19160
790000,BUTTE ACADEMY OF BEAUTY CULTURE,2020-2021,MT,597019197,Proprietary,13,30,41002,14,35,51973,-,-, -,-,-, -,-,-, -
791200,THADDEUS STEVENS COLLEGE OF TECHNOLOGY,2020-2021,PA,176023198,Public,516,936,1566981,616,1128,2015427,-,-, -,26,47,187008,-,-, -
791600,FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER,2020-2021,PA,172028895,Public,35,79,112523,44,109,230436,-,-, -,1,4,4000,-,-, -
792100,PAUL MITCHELL THE SCHOOL ARKANSAS,2020-2021,AR,727035318,Proprietary,86,199,314103,97,213,377248,-,-, -,9,20,69082,-,-, -
793000,CONCORDE CAREER COLLEGE,2020-2021,CA,921131962,Proprietary,601,1508,2176282,619,1569,3284199,-,-, -,85,189,786881,-,-, -
793300,FRONT RANGE COMMUNITY COLLEGE-WESTMINSTER CAMPUS,2020-2021,CO,800312199,Public,2978,4916,8476283,2926,4764,12114934,-,-, -,47,81,523149,-,-, -
793700,MS ROBERTS ACADEMY OF BEAUTY CULTURE,2020-2021,IL,601621305,Proprietary,32,42,72294,32,43,109094,-,-, -,-,-, -,-,-, -
793800,LINCOLN COLLEGE OF TECHNOLOGY,2020-2021,IN,462684198,Proprietary,6645,14481,23453051,6728,18460,28064998,-,-, -,2088,4675,23343028,-,-, -
794100,SALON PROFESSIONAL ACADEMY (THE),2020-2021,IA,506135061,Proprietary,51,123,219615,55,138,324505,-,-, -,1,2,9000,-,-, -
794800,WILMINGTON UNIVERSITY,2020-2021,DE,197206491,Private-Nonprofit,3042,5774,10914229,3253,6162,16145381,2384,4793,31916651,58,105,426773,54,124,581810
